n	tau	r	J	s	rho
13144	2	5741	3.1995238961914154	null	0
13144	0	13075	3.1781905628580818	1574	0
13144	1	13075	3.1888572295247486	null	0
13144	2	13075	3.1995238961914154	null	0
13144	0	5584	3.1781905628580818	1564	0
13144	1	5584	3.1888572295247486	null	0
13144	2	5584	3.1995238961914154	null	0
13144	0	12670	3.1781905628580818	1574	0
13144	1	12670	3.1888572295247486	null	0
13144	2	12670	3.1995238961914154	null	0
13144	0	10782	3.1781905628580818	1574	0
13144	1	10782	3.1888572295247486	null	0
13144	2	10782	3.1995238961914154	null	0
13144	0	12669	3.1781905628580818	1564	0
13144	1	12669	3.1888572295247486	null	0
13144	2	12669	3.1995238961914154	null	0
13144	0	10487	3.1781905628580818	1574	0
13144	1	10487	3.1888572295247486	null	0
13144	2	10487	3.1995238961914154	null	0
13144	0	13080	3.1781905628580818	1564	0
13144	1	13080	3.1888572295247486	null	0
13144	2	13080	3.1995238961914154	null	0
13144	0	5458	3.1781905628580818	1564	0
13144	1	5458	3.1888572295247486	null	0
13144	2	5458	3.1995238961914154	null	0
13144	0	10778	3.1781905628580818	1574	0
13144	1	10778	3.1888572295247486	null	0
13144	2	10778	3.1995238961914154	null	0
13144	0	13082	3.1781905628580818	1574	0
13144	1	13082	3.1888572295247486	null	0
13144	2	13082	3.1995238961914154	null	0
13144	0	10777	3.1781905628580818	1564	0
13144	1	10777	3.1888572295247486	null	0
13144	2	10777	3.1995238961914154	null	0
13144	0	13083	3.1781905628580818	1574	0
13144	1	13083	3.1888572295247486	null	0
13144	2	13083	3.1995238961914154	null	0
13144	0	5454	3.1781905628580818	1574	0
13144	1	5454	3.1888572295247486	null	0
13144	2	5454	3.1995238961914154	null	0
13144	0	10611	3.1781905628580818	1564	0
13144	1	10611	3.1888572295247486	null	0
13144	2	10611	3.1995238961914154	null	0
13144	0	5726	3.1781905628580818	1574	0
13144	1	5726	3.1888572295247486	null	0
13144	2	5726	3.1995238961914154	null	0
13144	0	5745	3.1781905628580818	1564	0
13144	1	5745	3.1888572295247486	null	0
13144	2	5745	3.1995238961914154	null	0
13144	0	11770	3.1781905628580818	1564	0
13144	1	11770	3.1888572295247486	null	0
13144	2	11770	3.1995238961914154	null	0
13144	0	5472	3.1781905628580818	1574	0
13144	1	5472	3.1888572295247486	null	0
13144	2	5472	3.1995238961914154	null	0
13144	0	5748	3.1781905628580818	1564	0
13144	1	5748	3.1888572295247486	null	0
13144	2	5748	3.1995238961914154	null	0
13144	0	5414	3.1781905628580818	1574	0
13144	1	5414	3.1888572295247486	null	0
13144	2	5414	3.1995238961914154	null	0
13144	0	5749	3.1781905628580818	1564	0
13144	1	5749	3.1888572295247486	null	0
13144	2	5749	3.1995238961914154	null	0
13145	0	0	3.2085238961914158	674	0
13145	1	0	3.2191905628580826	null	0
13145	2	0	3.2298572295247494	null	0
13145	0	5471	3.2101905628580822	674	0
13145	1	5471	3.220857229524749	null	0
13145	2	5471	3.231523896191416	null	0
13145	0	12735	3.2101905628580822	674	0
13145	1	12735	3.220857229524749	null	0
13145	2	12735	3.231523896191416	null	0
13145	0	10488	3.2101905628580822	674	0
13145	1	10488	3.220857229524749	null	0
13145	2	10488	3.231523896191416	null	0
13145	0	5464	3.2101905628580822	674	0
13145	1	5464	3.220857229524749	null	0
13145	2	5464	3.231523896191416	null	0
13145	0	5741	3.2101905628580822	674	0
13145	1	5741	3.220857229524749	null	0
13145	2	5741	3.231523896191416	null	0
13145	0	13075	3.2101905628580822	674	0
13145	1	13075	3.220857229524749	null	0
13145	2	13075	3.231523896191416	null	0
13145	0	5584	3.2101905628580822	674	0
13145	1	5584	3.220857229524749	null	0
13145	2	5584	3.231523896191416	null	0
13145	0	12670	3.2101905628580822	674	0
13145	1	12670	3.220857229524749	null	0
13145	2	12670	3.231523896191416	null	0
13145	0	10782	3.2101905628580822	674	0
13145	1	10782	3.220857229524749	null	0
13145	2	10782	3.231523896191416	null	0
13145	0	12669	3.2101905628580822	674	0
13145	1	12669	3.220857229524749	null	0
13145	2	12669	3.231523896191416	null	0
13145	0	10487	3.2101905628580822	674	0
13145	1	10487	3.220857229524749	null	0
13145	2	10487	3.231523896191416	null	0
13145	0	13080	3.2101905628580822	674	0
13145	1	13080	3.220857229524749	null	0
13145	2	13080	3.231523896191416	null	0
13145	0	5458	3.2101905628580822	674	0
13145	1	5458	3.220857229524749	null	0
13145	2	5458	3.231523896191416	null	0
13145	0	10778	3.2101905628580822	674	0
13145	1	10778	3.220857229524749	null	0
13145	2	10778	3.231523896191416	null	0
13145	0	13082	3.2101905628580822	674	0
13145	1	13082	3.220857229524749	null	0
13145	2	13082	3.231523896191416	null	0
13145	0	10777	3.2101905628580822	674	0
13145	1	10777	3.220857229524749	null	0
13145	2	10777	3.231523896191416	null	0
13145	0	13083	3.2101905628580822	674	0
13145	1	13083	3.220857229524749	null	0
13145	2	13083	3.231523896191416	null	0
13145	0	5454	3.2101905628580822	674	0
13145	1	5454	3.220857229524749	null	0
13145	2	5454	3.231523896191416	null	0
13145	0	10611	3.2101905628580822	674	0
13145	1	10611	3.220857229524749	null	0
13145	2	10611	3.231523896191416	null	0
13145	0	5726	3.2101905628580822	674	0
13145	1	5726	3.220857229524749	null	0
13145	2	5726	3.231523896191416	null	0
13145	0	5745	3.2101905628580822	674	0
13145	1	5745	3.220857229524749	null	0
13145	2	5745	3.231523896191416	null	0
13145	0	11770	3.2101905628580822	674	0
13145	1	11770	3.220857229524749	null	0
13145	2	11770	3.231523896191416	null	0
13145	0	5472	3.2101905628580822	674	0
13145	1	5472	3.220857229524749	null	0
13145	2	5472	3.231523896191416	null	0
13145	0	5748	3.2101905628580822	674	0
13145	1	5748	3.220857229524749	null	0
13145	2	5748	3.231523896191416	null	0
13145	0	5414	3.2101905628580822	674	0
13145	1	5414	3.220857229524749	null	0
13145	2	5414	3.231523896191416	null	0
13145	0	5749	3.2101905628580822	674	0
13145	1	5749	3.220857229524749	null	0
13145	2	5749	3.231523896191416	null	0
13146	0	0	3.2249034049679106	669	0
13146	1	0	3.2355700716345774	null	0
13146	2	0	3.2462367383012443	null	0
13146	0	5471	3.226570071634577	669	0
13146	1	5471	3.237236738301244	null	0
13146	2	5471	3.2479034049679107	null	0
13146	0	12735	3.226570071634577	669	0
13146	1	12735	3.237236738301244	null	0
13146	2	12735	3.2479034049679107	null	0
13146	0	10488	3.226570071634577	669	0
13146	1	10488	3.237236738301244	null	0
13146	2	10488	3.2479034049679107	null	0
13146	0	5464	3.226570071634577	669	0
13146	1	5464	3.237236738301244	null	0
13146	2	5464	3.2479034049679107	null	0
13146	0	5741	3.226570071634577	669	0
13146	1	5741	3.237236738301244	null	0
13146	2	5741	3.2479034049679107	null	0
13146	0	13075	3.226570071634577	669	0
13146	1	13075	3.237236738301244	null	0
13146	2	13075	3.2479034049679107	null	0
13146	0	5584	3.226570071634577	669	0
13146	1	5584	3.237236738301244	null	0
13146	2	5584	3.2479034049679107	null	0
13146	0	12670	3.226570071634577	669	0
13146	1	12670	3.237236738301244	null	0
13146	2	12670	3.2479034049679107	null	0
13146	0	10782	3.226570071634577	669	0
13146	1	10782	3.237236738301244	null	0
13146	2	10782	3.2479034049679107	null	0
13146	0	12669	3.226570071634577	669	0
13146	1	12669	3.237236738301244	null	0
13146	2	12669	3.2479034049679107	null	0
13146	0	10487	3.226570071634577	669	0
13146	1	10487	3.237236738301244	null	0
13146	2	10487	3.2479034049679107	null	0
13146	0	13080	3.226570071634577	669	0
13146	1	13080	3.237236738301244	null	0
13146	2	13080	3.2479034049679107	null	0
13146	0	5458	3.226570071634577	669	0
13146	1	5458	3.237236738301244	null	0
13146	2	5458	3.2479034049679107	null	0
13146	0	10778	3.226570071634577	669	0
13146	1	10778	3.237236738301244	null	0
13146	2	10778	3.2479034049679107	null	0
13146	0	13082	3.226570071634577	669	0
13146	1	13082	3.237236738301244	null	0
13146	2	13082	3.2479034049679107	null	0
13146	0	10777	3.226570071634577	669	0
13146	1	10777	3.237236738301244	null	0
13146	2	10777	3.2479034049679107	null	0
13146	0	13083	3.226570071634577	669	0
13146	1	13083	3.237236738301244	null	0
13146	2	13083	3.2479034049679107	null	0
13146	0	5454	3.226570071634577	669	0
13146	1	5454	3.237236738301244	null	0
13146	2	5454	3.2479034049679107	null	0
13146	0	10611	3.226570071634577	669	0
13146	1	10611	3.237236738301244	null	0
13146	2	10611	3.2479034049679107	null	0
13146	0	5726	3.226570071634577	669	0
13146	1	5726	3.237236738301244	null	0
13146	2	5726	3.2479034049679107	null	0
13146	0	5745	3.226570071634577	669	0
13146	1	5745	3.237236738301244	null	0
13146	2	5745	3.2479034049679107	null	0
13146	0	11770	3.226570071634577	669	0
13146	1	11770	3.237236738301244	null	0
13146	2	11770	3.2479034049679107	null	0
13146	0	5472	3.226570071634577	669	0
13146	1	5472	3.237236738301244	null	0
13146	2	5472	3.2479034049679107	null	0
13146	0	5748	3.226570071634577	669	0
13146	1	5748	3.237236738301244	null	0
13146	2	5748	3.2479034049679107	null	0
13146	0	5414	3.226570071634577	669	0
13146	1	5414	3.237236738301244	null	0
13146	2	5414	3.2479034049679107	null	0
13146	0	5749	3.226570071634577	669	0
13146	1	5749	3.237236738301244	null	0
13146	2	5749	3.2479034049679107	null	0
11966	0	0	3.655179894179903	635	0
11966	1	0	3.66584656084657	null	0
11966	2	0	3.6765132275132366	null	0
11966	3	0	3.6871798941799034	null	0
11966	0	5471	3.6568465608465694	635	0
11966	1	5471	3.6675132275132363	null	0
11966	2	5471	3.678179894179903	null	0
11966	3	5471	3.68884656084657	null	0
11966	0	12735	3.6568465608465694	635	0
11966	1	12735	3.6675132275132363	null	0
11966	2	12735	3.678179894179903	null	0
11966	3	12735	3.68884656084657	null	0
11966	0	10488	3.6568465608465694	635	0
11966	1	10488	3.6675132275132363	null	0
11966	2	10488	3.678179894179903	null	0
11966	3	10488	3.68884656084657	null	0
11966	0	5464	3.6568465608465694	635	0
11966	1	5464	3.6675132275132363	null	0
11966	2	5464	3.678179894179903	null	0
11966	3	5464	3.68884656084657	null	0
11966	0	5741	3.6568465608465694	635	0
11966	1	5741	3.6675132275132363	null	0
11966	2	5741	3.678179894179903	null	0
11966	3	5741	3.68884656084657	null	0
11966	0	13075	3.6568465608465694	635	0
11966	1	13075	3.6675132275132363	null	0
11966	2	13075	3.678179894179903	null	0
11966	3	13075	3.68884656084657	null	0
11966	0	5584	3.6568465608465694	635	0
11966	1	5584	3.6675132275132363	null	0
11966	2	5584	3.678179894179903	null	0
11966	3	5584	3.68884656084657	null	0
11966	0	12670	3.6568465608465694	635	0
11966	1	12670	3.6675132275132363	null	0
11966	2	12670	3.678179894179903	null	0
11966	3	12670	3.68884656084657	null	0
11966	0	10782	3.6568465608465694	635	0
11966	1	10782	3.6675132275132363	null	0
11966	2	10782	3.678179894179903	null	0
11966	3	10782	3.68884656084657	null	0
11966	0	12669	3.6568465608465694	635	0
11966	1	12669	3.6675132275132363	null	0
11966	2	12669	3.678179894179903	null	0
11966	3	12669	3.68884656084657	null	0
11966	0	10487	3.6568465608465694	635	0
11966	1	10487	3.6675132275132363	null	0
11966	2	10487	3.678179894179903	null	0
11966	3	10487	3.68884656084657	null	0
11966	0	13080	3.6568465608465694	635	0
11966	1	13080	3.6675132275132363	null	0
11966	2	13080	3.678179894179903	null	0
11966	3	13080	3.68884656084657	null	0
11966	0	5458	3.6568465608465694	635	0
11966	1	5458	3.6675132275132363	null	0
11966	2	5458	3.678179894179903	null	0
11966	3	5458	3.68884656084657	null	0
11966	0	10778	3.6568465608465694	635	0
11966	1	10778	3.6675132275132363	null	0
11966	2	10778	3.678179894179903	null	0
11966	3	10778	3.68884656084657	null	0
11966	0	13082	3.6568465608465694	635	0
11966	1	13082	3.6675132275132363	null	0
11966	2	13082	3.678179894179903	null	0
11966	3	13082	3.68884656084657	null	0
11966	0	10777	3.6568465608465694	635	0
11966	1	10777	3.6675132275132363	null	0
11966	2	10777	3.678179894179903	null	0
11966	3	10777	3.68884656084657	null	0
11966	0	13083	3.6568465608465694	635	0
11966	1	13083	3.6675132275132363	null	0
11966	2	13083	3.678179894179903	null	0
11966	3	13083	3.68884656084657	null	0
11966	0	5454	3.6568465608465694	635	0
11966	1	5454	3.6675132275132363	null	0
11966	2	5454	3.678179894179903	null	0
11966	3	5454	3.68884656084657	null	0
11966	0	10611	3.6568465608465694	635	0
11966	1	10611	3.6675132275132363	null	0
11966	2	10611	3.678179894179903	null	0
11966	3	10611	3.68884656084657	null	0
11966	0	5726	3.6568465608465694	635	0
11966	1	5726	3.6675132275132363	null	0
11966	2	5726	3.678179894179903	null	0
11966	3	5726	3.68884656084657	null	0
11966	0	5745	3.6568465608465694	635	0
11966	1	5745	3.6675132275132363	null	0
11966	2	5745	3.678179894179903	null	0
11966	3	5745	3.68884656084657	null	0
11966	0	11770	3.6568465608465694	635	0
11966	1	11770	3.6675132275132363	null	0
11966	2	11770	3.678179894179903	null	0
11966	3	11770	3.68884656084657	null	0
11966	0	5472	3.6568465608465694	635	0
11966	1	5472	3.6675132275132363	null	0
11966	2	5472	3.678179894179903	null	0
11966	3	5472	3.68884656084657	null	0
11966	0	5748	3.6568465608465694	635	0
11966	1	5748	3.6675132275132363	null	0
11966	2	5748	3.678179894179903	null	0
11966	3	5748	3.68884656084657	null	0
11966	0	5414	3.6568465608465694	635	0
11966	1	5414	3.6675132275132363	null	0
11966	2	5414	3.678179894179903	null	0
11966	3	5414	3.68884656084657	null	0
11966	0	5749	3.6568465608465694	635	0
11966	1	5749	3.6675132275132363	null	0
11966	2	5749	3.678179894179903	null	0
11966	3	5749	3.68884656084657	null	0
13147	0	0	3.164061561812352	666	5471
13147	1	0	3.17358873896445	null	5471
13147	2	0	3.183396531734672	null	5471
13147	0	5471	3.1526666666666667	666	5471
13147	1	5471	3.165	null	5471
13147	2	5471	3.1773333333333333	null	5471
13147	0	12735	3.1671795131248355	666	0
13147	1	12735	3.1763948951456853	null	0
13147	2	12735	3.1859220722977835	null	0
13147	0	10488	3.1671795131248355	666	0
13147	1	10488	3.1763948951456853	null	0
13147	2	10488	3.1859220722977835	null	0
13147	0	5464	3.162457557264675	666	5471
13147	1	5464	3.1738118015382075	null	5471
13147	2	5464	3.18526395471772	null	5471
13147	0	5741	3.1671795131248355	666	0
13147	1	5741	3.1763948951456853	null	0
13147	2	5741	3.1859220722977835	null	0
13147	0	13075	3.1671795131248355	666	0
13147	1	13075	3.1763948951456853	null	0
13147	2	13075	3.1859220722977835	null	0
13147	0	5584	3.1671795131248355	666	0
13147	1	5584	3.1763948951456853	null	0
13147	2	5584	3.1859220722977835	null	0
13147	0	12670	3.1637755617682535	666	5471
13147	1	12670	3.174998005591428	null	5471
13147	2	12670	3.1859220722977835	null	0
13147	0	10782	3.1671795131248355	666	0
13147	1	10782	3.1763948951456853	null	0
13147	2	10782	3.1859220722977835	null	0
13147	0	12669	3.1671795131248355	666	0
13147	1	12669	3.1763948951456853	null	0
13147	2	12669	3.1859220722977835	null	0
13147	0	10487	3.1671795131248355	666	0
13147	1	10487	3.1763948951456853	null	0
13147	2	10487	3.1859220722977835	null	0
13147	0	13080	3.1671795131248355	666	0
13147	1	13080	3.1763948951456853	null	0
13147	2	13080	3.1859220722977835	null	0
13147	0	5458	3.1671795131248355	666	0
13147	1	5458	3.1763948951456853	null	0
13147	2	5458	3.1859220722977835	null	0
13147	0	10778	3.1671795131248355	666	0
13147	1	10778	3.1763948951456853	null	0
13147	2	10778	3.1859220722977835	null	0
13147	0	13082	3.1671795131248355	666	0
13147	1	13082	3.1763948951456853	null	0
13147	2	13082	3.1859220722977835	null	0
13147	0	10777	3.1671795131248355	666	0
13147	1	10777	3.1763948951456853	null	0
13147	2	10777	3.1859220722977835	null	0
13147	0	13083	3.1671795131248355	666	0
13147	1	13083	3.1763948951456853	null	0
13147	2	13083	3.1859220722977835	null	0
13147	0	5454	3.1671795131248355	666	0
13147	1	5454	3.1763948951456853	null	0
13147	2	5454	3.1859220722977835	null	0
13147	0	10611	3.1671795131248355	666	0
13147	1	10611	3.1763948951456853	null	0
13147	2	10611	3.1859220722977835	null	0
13147	0	5726	3.1671795131248355	666	0
13147	1	5726	3.1763948951456853	null	0
13147	2	5726	3.1859220722977835	null	0
13147	0	5745	3.1671795131248355	666	0
13147	1	5745	3.1763948951456853	null	0
13147	2	5745	3.1859220722977835	null	0
13147	0	11770	3.1671795131248355	666	0
13147	1	11770	3.1763948951456853	null	0
13147	2	11770	3.1859220722977835	null	0
13147	0	5472	3.1671795131248355	666	0
13147	1	5472	3.1763948951456853	null	0
13147	2	5472	3.1859220722977835	null	0
13147	0	5748	3.1671795131248355	666	0
13147	1	5748	3.1763948951456853	null	0
13147	2	5748	3.1859220722977835	null	0
13147	0	5414	3.1671795131248355	666	0
13147	1	5414	3.1763948951456853	null	0
13147	2	5414	3.1859220722977835	null	0
13147	0	5749	3.1671795131248355	666	0
13147	1	5749	3.1763948951456853	null	0
13147	2	5749	3.1859220722977835	null	0
13148	0	0	3.1148027792593194	1550	5471
13148	1	0	3.1218558346667207	null	5471
13148	2	0	3.1294369178667156	null	5471
13148	0	5471	3.078666666666667	1550	5471
13148	1	5471	3.091	null	5471
13148	2	5471	3.1033333333333335	null	5471
13148	0	12735	3.113904570759667	1550	5471
13148	1	12735	3.1227141136837	null	5471
13148	2	12735	3.1318760356486632	null	5471
13148	0	10488	3.1206697547325772	1550	0
13148	1	10488	3.1271361125926527	null	0
13148	2	10488	3.134189168000054	null	0
13148	0	5464	3.0970899546666675	1550	5471
13148	1	5464	3.1075809592000008	null	5471
13148	2	5464	3.118256196613334	null	5471
13148	0	5741	3.1206697547325772	1550	0
13148	1	5741	3.1271361125926527	null	0
13148	2	5741	3.134189168000054	null	0
13148	0	13075	3.112328493900668	1550	5471
13148	1	13075	3.1212956445106013	null	5471
13148	2	13075	3.1305994133928743	null	5471
13148	0	5584	3.1206697547325772	1550	0
13148	1	5584	3.1271361125926527	null	0
13148	2	5584	3.134189168000054	null	0
13148	0	12670	3.099570012666667	1550	5471
13148	1	12670	3.109813011400001	null	5471
13148	2	12670	3.120265043593334	null	5471
13148	0	10782	3.1206697547325772	1550	0
13148	1	10782	3.1271361125926527	null	0
13148	2	10782	3.134189168000054	null	0
13148	0	12669	3.1206697547325772	1550	0
13148	1	12669	3.1271361125926527	null	0
13148	2	12669	3.134189168000054	null	0
13148	0	10487	3.1206697547325772	1550	0
13148	1	10487	3.1271361125926527	null	0
13148	2	10487	3.134189168000054	null	0
13148	0	13080	3.1206697547325772	1550	0
13148	1	13080	3.1271361125926527	null	0
13148	2	13080	3.134189168000054	null	0
13148	0	5458	3.1206697547325772	1550	0
13148	1	5458	3.1271361125926527	null	0
13148	2	5458	3.134189168000054	null	0
13148	0	10778	3.1206697547325772	1550	0
